Order_ID,Order_Date,Customer_ID,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Customer_Segment,Payment_Method,Order_Status
ORD-00488,2025-10-22,CUST-0129,Mumbai,Office Supplies,Printer Paper,5.0,386.71,0.2,1546.84,984.64,562.2,Small Business,Bank Transfer,Pending
ORD-00118,2025-12-02,CUST-0051,Unknown,Clothing,Jacket,3.0,2725.72,0.15,6950.58,5479.9,1470.68,Small Business,Bank Transfer,Cancelled
ORD-00829,2025-05-07,CUST-0054,Bangalore,Office Supplies,Printer Paper,7.0,457.26,0.2,2560.67,1666.55,894.13,Small Business,UPI,Cancelled
ORD-00513,2025-08-16,CUST-0070,Hyderabad,Office Supplies,Printer Paper,5.0,509.98,0.2,2039.9,1441.17,598.73,Corporate,Card,Cancelled
ORD-00560,2025-01-12,CUST-0170,Mumbai,Electronics,Keyboard,8.0,1487.49,0.15,10114.92,5995.52,4119.4,Corporate,Card,Returned
ORD-00600,2025-05-24,CUST-0016,Lucknow,Electronics,Mouse,2.0,967.41,0.05,1838.07,1089.84,748.23,Corporate,UPI,Pending
ORD-00127,2025-03-06,CUST-0141,Mumbai,Clothing,T-Shirt,3.0,773.74,0.0,2321.22,1519.43,801.78,Corporate,UPI,Pending
ORD-00117,2025-02-19,CUST-0121,Delhi,Furniture,Chair,8.0,5115.36,0.0,40922.85,29158.79,11764.06,Corporate,Card,Pending
ORD-00474,2025-12-23,CUST-0295,Hyderabad,Clothing,Jeans,6.0,1603.92,0.2,7698.81,6520.94,1177.87,Corporate,Cash,Pending
ORD-00905,2025-04-01,CUST-0017,Mumbai,Electronics,Jacket,2.0,2706.7,0.2,4330.72,2522.52,1808.2,Consumer,Bank Transfer,Completed
ORD-00058,2025-08-03,CUST-0276,Delhi,Clothing,Shoes,5.0,2600.05,0.15,11050.22,9255.47,1794.76,Corporate,Card,Pending
ORD-00683,2025-12-27,CUST-0208,Delhi,Clothing,Unknown,8.0,534.97,0.05,4065.75,2412.69,1653.06,Corporate,Card,Completed
ORD-00923,2025-01-23,CUST-0213,Mumbai,Electronics,Mouse,3.0,1019.63,0.05,2905.95,1829.09,1076.86,Small Business,Cash,Completed
ORD-00370,2025-10-29,CUST-0299,Chennai,Clothing,T-Shirt,3.0,687.22,0.2,1649.32,1112.29,537.03,Consumer,Cash,Completed
ORD-00269,2025-06-05,CUST-0004,Pune,Clothing,Cap,2.0,552.45,0.05,1049.65,662.98,386.66,Corporate,Bank Transfer,Completed
ORD-00047,2025-03-07,CUST-0099,Chennai,Clothing,Jacket,5.0,3234.71,0.2,12938.83,4481.65,3425.92,Small Business,Bank Transfer,Returned
ORD-00350,2025-08-12,CUST-0328,Jaipur,Electronics,Keyboard,3.0,1434.09,0.05,4087.17,2896.89,1190.28,Corporate,Bank Transfer,Returned
ORD-00196,2025-02-19,CUST-0026,Jaipur,Clothing,T-Shirt,4.0,803.01,0.05,3051.42,2093.78,957.65,Corporate,UPI,Pending
ORD-00845,2025-07-28,CUST-0348,Jaipur,Furniture,Desk,3.0,9286.88,0.1,25074.58,20119.53,4955.06,Consumer,Card,Completed
ORD-00746,2025-10-02,CUST-0110,Chennai,Office Supplies,Printer Paper,8.0,414.57,0.0,3316.55,2232.61,1083.94,Consumer,UPI,Completed
ORD-00264,2025-02-22,CUST-0068,Jaipur,Electronics,Laptop,6.0,53594.52,0.1,289410.42,185287.59,104122.83,Corporate,Cash,Completed
ORD-00444,2025-07-28,CUST-0199,Mumbai,Office Supplies,File Folder,4.0,94.12,0.1,338.85,213.0,125.85,Small Business,Bank Transfer,Returned
ORD-00789,2025-11-05,CUST-0196,Lucknow,Electronics,Keyboard,2.0,1371.35,0.2,2194.15,1671.62,522.54,Consumer,Cash,Pending
ORD-00305,2025-01-01,CUST-0110,Pune,Clothing,Jacket,2.0,3003.08,0.0,6006.15,4671.77,1334.38,Corporate,Bank Transfer,Completed
ORD-00342,2025-10-17,CUST-0258,Lucknow,Electronics,Headphones,8.0,2253.17,0.1,16222.79,12502.13,3720.66,Corporate,UPI,Pending
ORD-00618,2025-10-12,CUST-0050,Hyderabad,Electronics,Monitor,8.0,12546.0,0.1,90331.2,60667.67,29663.53,Consumer,Bank Transfer,Completed
ORD-00979,2025-03-04,CUST-0251,Delhi,Clothing,Jacket,2.0,3128.31,0.0,6256.62,4310.88,1945.73,Consumer,Card,Completed
ORD-00150,2025-11-01,CUST-0260,Mumbai,Office Supplies,Printer Paper,2.0,466.59,0.2,746.54,431.63,314.92,Small Business,Unknown,Pending
ORD-00125,2025-09-15,CUST-0114,Hyderabad,Electronics,Headphones,2.0,2847.71,0.15,4841.12,4025.35,815.76,Corporate,Cash,Returned
ORD-00808,2025-12-24,CUST-0224,Mumbai,Clothing,Shoes,6.0,2374.75,0.15,12111.23,9336.92,2774.31,Corporate,Cash,Completed
ORD-00833,2025-12-27,CUST-0263,Bangalore,Furniture,Cabinet,8.0,6885.88,0.05,52332.72,43486.93,8845.79,Corporate,Cash,Returned
ORD-00051,2025-04-10,CUST-0197,Mumbai,Furniture,Table,7.0,6445.72,0.2,36096.01,27433.52,8662.48,Corporate,Bank Transfer,Pending
ORD-00354,2025-05-08,CUST-0035,Hyderabad,Electronics,Keyboard,5.0,1514.73,0.05,7194.97,5880.15,1314.82,Consumer,UPI,Completed
ORD-00938,2025-08-30,CUST-0226,Lucknow,Clothing,T-Shirt,7.0,748.89,0.05,4980.11,3630.19,1349.92,Corporate,Bank Transfer,Cancelled
ORD-00143,2025-05-29,CUST-0059,Chennai,Office Supplies,File Folder,7.0,92.11,0.15,548.08,307.94,240.13,Small Business,Bank Transfer,Completed
ORD-00471,2025-03-09,CUST-0056,Mumbai,Office Supplies,Stapler,7.0,167.8,0.15,998.4,731.71,266.69,Consumer,Cash,Completed
ORD-00400,2025-12-01,CUST-0011,Delhi,Office Supplies,File Folder,1.0,95.31,0.0,95.31,81.43,13.87,Small Business,Cash,Returned
ORD-00634,2025-03-06,CUST-0259,Delhi,Office Supplies,File Folder,8.0,87.1,0.0,696.78,493.58,203.19,Corporate,Cash,Completed
ORD-00321,2025-02-22,CUST-0294,Bangalore,Clothing,Cap,3.0,428.01,0.1,1155.63,758.42,397.21,Corporate,Cash,Completed
ORD-00020,2025-04-28,CUST-0035,Pune,Furniture,Cabinet,2.0,6331.62,0.0,12663.24,8804.12,3859.12,Consumer,Cash,Completed
ORD-00820,2025-08-23,CUST-0265,Bangalore,Clothing,T-Shirt,7.0,2065.94,0.15,12292.35,10521.15,1771.2,Corporate,UPI,Completed
ORD-00800,2025-01-07,CUST-0088,Delhi,Electronics,Headphones,7.0,2189.24,0.0,15324.71,12950.65,2374.06,Consumer,Bank Transfer,Pending
ORD-00954,2025-11-05,CUST-0267,Pune,Electronics,Laptop,1.0,62558.21,0.15,53174.48,35702.43,17472.05,Small Business,UPI,Pending
ORD-00408,2025-06-18,CUST-0184,Delhi,Electronics,Laptop,3.0,61103.29,0.05,174144.38,125595.81,48548.57,Consumer,Bank Transfer,Cancelled
ORD-00538,2025-09-27,CUST-0320,Delhi,Furniture,Chair,5.0,5731.58,0.15,34102.92,23570.75,10532.17,Small Business,UPI,Completed
ORD-00629,2025-02-27,CUST-0298,Delhi,Office Supplies,Notebook,8.0,109.22,0.1,786.38,560.08,226.3,Small Business,Bank Transfer,Returned
ORD-00039,2025-03-21,CUST-0122,Lucknow,Furniture,Chair,7.0,5406.91,0.2,30278.67,17393.12,12885.55,Small Business,Card,Completed
ORD-00176,2025-05-31,CUST-0165,Chennai,Clothing,T-Shirt,3.0,700.66,0.2,1681.58,1400.15,281.43,Small Business,Cash,Completed
ORD-00246,2025-01-24,CUST-0289,Pune,Clothing,Jacket,6.0,2960.09,0.15,15096.46,11392.45,3704.01,Corporate,Card,Returned
ORD-00885,2025-07-14,CUST-0336,Jaipur,Electronics,Unknown,1.0,866.49,0.05,823.17,559.9,263.27,Consumer,Cash,Completed
ORD-00676,2025-03-11,CUST-0057,Bangalore,Furniture,Bookshelf,1.0,7215.71,0.1,6494.14,4811.92,1682.22,Consumer,Bank Transfer,Pending
ORD-00895,2025-04-30,CUST-0136,Chennai,Office Supplies,Printer Paper,3.0,391.5,0.15,998.32,719.86,278.46,Consumer,Cash,Completed
ORD-00869,2025-11-04,CUST-0318,Lucknow,Office Supplies,Notebook,4.0,118.19,0.0,472.77,290.39,182.38,Small Business,Bank Transfer,Completed
ORD-00155,2025-11-01,CUST-0044,Jaipur,Furniture,Bookshelf,7.0,7075.61,0.05,47052.83,30084.38,16968.44,Small Business,UPI,Cancelled
ORD-00288,2025-11-02,CUST-0071,Unknown,Furniture,Bookshelf,7.0,7206.61,0.15,6204.61,37019.51,5859.81,Small Business,Bank Transfer,Pending
ORD-00705,2025-04-17,CUST-0156,Chennai,Furniture,Table,2.0,7692.05,0.75,14614.89,12225.79,2389.1,Consumer,Bank Transfer,Cancelled
ORD-00570,2025-03-11,CUST-0221,Pune,Furniture,Cabinet,5.0,5965.06,0.2,23860.22,17787.67,6072.56,Consumer,Card,Returned
ORD-00753,2025-03-18,CUST-0099,Pune,Furniture,Bookshelf,4.0,6266.38,0.0,25065.53,17084.95,7980.57,Corporate,Cash,Completed
ORD-00018,2025-10-04,CUST-0103,Bangalore,Clothing,Cap,7.0,569.84,0.05,3789.47,3095.13,694.34,Corporate,UPI,Pending
ORD-00128,2025-04-21,CUST-0221,Chennai,Office Supplies,Stapler,2.0,162.15,0.2,259.44,190.37,69.08,Consumer,Bank Transfer,Completed
ORD-00323,2025-08-02,CUST-0164,Chennai,Electronics,Monitor,6.0,10631.14,0.05,60597.52,51136.67,9460.85,Consumer,UPI,Completed
ORD-00256,2025-09-13,CUST-0223,Unknown,Clothing,T-Shirt,3.0,723.82,0.0,2171.45,1494.0,677.45,Small Business,UPI,Cancelled
ORD-00666,2025-08-19,CUST-0211,Bangalore,Furniture,Desk,5.0,9149.48,0.2,36597.93,28814.89,7783.04,Small Business,Card,Completed
ORD-00977,2025-01-18,CUST-0061,Chennai,Office Supplies,File Folder,7.0,92.65,0.05,616.14,488.45,127.68,Consumer,Card,Pending
ORD-00191,2025-02-11,CUST-0024,Lucknow,Furniture,Desk,1.0,7969.05,0.0,7969.05,6215.24,1753.8,Small Business,UPI,Returned
ORD-00116,2025-12-25,CUST-0155,Pune,Office Supplies,File Folder,2.0,97.96,0.15,166.53,119.22,47.32,Small Business,Bank Transfer,Completed
ORD-00607,2025-12-10,CUST-0061,Jaipur,Furniture,Desk,6.0,8091.78,0.15,41268.1,33521.55,7746.55,Corporate,UPI,Completed
ORD-00302,2025-02-20,CUST-0321,Hyderabad,Furniture,Cabinet,1.0,5418.62,0.0,5418.62,3138.85,2279.77,Corporate,Bank Transfer,Completed
ORD-00846,2025-07-19,CUST-0051,Delhi,Office Supplies,Pen,1.0,36.1,0.1,32.49,23.26,9.23,Small Business,UPI,Completed
ORD-00722,2025-05-23,CUST-0297,Lucknow,Furniture,Desk,2.0,9466.03,0.05,17985.45,12525.74,5459.71,Consumer,UPI,Completed
ORD-00733,2025-11-18,CUST-0069,Jaipur,Electronics,Laptop,8.0,63240.33,0.05,480626.48,271991.32,208635.16,Corporate,Cash,Completed
ORD-00694,2025-01-25,CUST-0076,Pune,Furniture,Bookshelf,6.0,7033.27,0.1,37979.67,22529.1,15450.57,Corporate,UPI,Completed
ORD-00670,2025-04-18,CUST-0223,Delhi,Furniture,Desk,6.0,7844.94,0.75,42362.65,23727.97,18634.68,Consumer,UPI,Completed
ORD-00518,2025-02-10,CUST-0217,Chennai,Furniture,Desk,4.0,7857.77,0.1,28287.99,22058.27,6229.71,Corporate,Card,Cancelled
ORD-00997,2025-09-15,CUST-0147,Bangalore,Clothing,Shoes,6.0,2582.67,0.15,13171.61,7832.72,5338.89,Corporate,UPI,Pending
ORD-00046,2025-06-03,CUST-0260,Lucknow,Clothing,T-Shirt,6.0,620.11,0.0,3720.69,2922.12,798.57,Small Business,UPI,Returned
ORD-00920,2025-11-25,CUST-0340,Pune,Furniture,Chair,1.0,5642.13,0.2,4513.7,2817.1,1696.6,Corporate,Cash,Pending
ORD-00158,2025-03-09,CUST-0306,Delhi,Office Supplies,Notebook,6.0,132.1,0.2,634.06,494.36,139.7,Small Business,Bank Transfer,Completed
ORD-00754,2025-11-28,CUST-0019,Hyderabad,Office Supplies,Stapler,7.0,184.33,0.15,1096.76,796.34,300.41,Small Business,Card,Completed
ORD-00172,2025-01-19,CUST-0151,Bangalore,Clothing,Shoes,2.0,2254.9,0.15,3833.33,2657.16,1176.18,Consumer,Card,Completed
ORD-00017,2025-09-06,CUST-0036,Pune,Furniture,Chair,2.0,4347.58,0.0,8695.15,7505.07,1190.09,Small Business,Card,Completed
ORD-00512,2025-09-27,CUST-0088,Hyderabad,Furniture,Bookshelf,3.0,7327.57,0.05,20883.58,18178.1,2705.48,Small Business,Cash,Completed
ORD-00049,2025-08-31,CUST-0087,Hyderabad,Office Supplies,Stapler,4.0,181.23,0.2,579.93,400.78,1718.415,Corporate,Cash,Completed
ORD-00984,2025-10-06,CUST-0088,Mumbai,Office Supplies,Notebook,5.0,108.64,0.1,488.89,327.33,161.56,Consumer,Bank Transfer,Returned
ORD-00851,2025-01-01,CUST-0238,Chennai,Furniture,Desk,8.0,10257.72,0.0,82061.76,56846.17,25215.58,Small Business,UPI,Returned
ORD-00516,2025-09-02,CUST-0154,Jaipur,Furniture,Bookshelf,1.0,5597.16,0.15,4757.59,3552.82,1204.77,Corporate,Cash,Pending
ORD-00695,2025-03-31,CUST-0342,Bangalore,Clothing,Jeans,5.0,2053.7,0.05,9755.09,6826.13,2928.96,Small Business,Card,Completed
ORD-00481,2025-03-16,CUST-0242,Chennai,Electronics,Mouse,1.0,787.36,0.0,787.36,589.76,197.59,Small Business,Bank Transfer,Completed
ORD-00284,2025-02-22,CUST-0275,Jaipur,Furniture,Desk,2.0,8709.06,0.2,13934.49,9675.65,4258.85,Small Business,Card,Completed
ORD-00856,2025-09-01,CUST-0003,Bangalore,Office Supplies,Notebook,1.0,107.47,0.2,85.98,49.03,36.95,Small Business,Cash,Returned
ORD-00663,2025-12-23,CUST-0190,Jaipur,Electronics,Laptop,7.0,62851.78,0.05,417964.32,276347.81,141616.5,Consumer,Card,Pending
ORD-00027,2025-10-24,CUST-0278,Pune,Clothing,Jeans,4.0,2037.33,0.0,8149.32,6888.56,1260.76,Corporate,Cash,Returned
ORD-00897,2025-06-04,CUST-0350,Pune,Furniture,Bookshelf,6.0,6523.83,0.1,35228.7,27283.75,7944.95,Small Business,UPI,Completed
ORD-00438,2025-07-04,CUST-0151,Pune,Office Supplies,Pen,6.0,2058.515,0.1,185.25,111.43,73.81,Small Business,Card,Cancelled
ORD-00962,2025-08-11,CUST-0015,Pune,Furniture,Desk,2.0,9322.89,0.0,18645.78,12442.57,6203.22,Consumer,Card,Completed
ORD-00365,2025-04-27,CUST-0284,Lucknow,Electronics,Laptop,7.0,50076.85,0.2,280430.36,169381.75,111048.61,Small Business,Cash,Pending
ORD-00230,2025-10-24,CUST-0038,Chennai,Office Supplies,Notebook,1.0,104.03,0.05,98.83,58.23,40.6,Corporate,Cash,Pending
ORD-00038,2025-01-21,CUST-0184,Bangalore,Furniture,Table,5.0,7965.43,0.1,35844.43,28337.62,7506.81,Consumer,Card,Returned
ORD-00978,2025-08-26,CUST-0333,Bangalore,Clothing,Jacket,7.0,3448.51,0.0,24139.59,20710.02,3429.57,Small Business,Bank Transfer,Completed
ORD-00375,2025-07-11,CUST-0029,Chennai,Clothing,Jeans,8.0,2019.49,0.2,12924.77,9771.11,3153.66,Small Business,Card,Completed
ORD-00470,2025-04-04,CUST-0320,Chennai,Furniture,Desk,3.0,7967.93,0.2,19123.03,14155.83,4967.2,Small Business,UPI,Completed
ORD-00980,2025-09-05,CUST-0331,Mumbai,Clothing,Jacket,3.0,3122.56,0.15,7962.53,6443.79,1518.73,Small Business,Bank Transfer,Completed
ORD-00713,2025-04-10,CUST-0322,Jaipur,Office Supplies,Notebook,2.0,137.52,0.2,220.03,191.09,28.94,Corporate,Card,Completed
ORD-00735,2025-04-14,CUST-0151,Mumbai,Office Supplies,File Folder,8.0,100.01,0.15,680.07,549.62,130.45,Consumer,Bank Transfer,Pending
ORD-00195,2025-10-15,CUST-0055,Pune,Office Supplies,Printer Paper,6.0,483.83,0.2,2322.4,1895.67,426.73,Consumer,UPI,Completed
ORD-00865,2025-05-23,CUST-0216,Delhi,Office Supplies,File Folder,4.0,98.48,0.0,393.91,296.62,97.29,Small Business,Bank Transfer,Completed
ORD-00875,2025-11-14,CUST-0228,Jaipur,Furniture,Cabinet,7.0,6468.52,0.15,38487.7,22909.66,15578.04,Corporate,Card,Completed
ORD-00504,2025-01-11,CUST-0211,Lucknow,Office Supplies,Printer Paper,5.0,475.96,0.1,2141.81,1778.2,363.6,Corporate,Cash,Completed
ORD-00982,2025-11-03,CUST-0093,Mumbai,Clothing,T-Shirt,2.0,771.36,0.05,1465.58,991.71,473.87,Consumer,Cash,Cancelled
ORD-00951,2025-11-17,CUST-0320,Pune,Electronics,Mouse,7.0,914.64,0.15,5442.11,3002.56,2439.56,Corporate,Cash,Returned
ORD-00580,2025-03-14,CUST-0238,Jaipur,Furniture,Table,1.0,8336.65,0.2,6669.32,3732.49,2936.82,Small Business,Bank Transfer,Completed
ORD-00981,2025-12-25,CUST-0011,Lucknow,Furniture,Chair,3.0,4427.5,0.15,11290.14,7736.78,3553.36,Consumer,Bank Transfer,Cancelled
ORD-00163,2025-08-19,CUST-0179,Bangalore,Office Supplies,Stapler,2.0,204.56,0.05,388.67,308.41,80.26,Corporate,Cash,Pending
ORD-00715,2025-09-06,CUST-0211,Delhi,Office Supplies,Pen,5.0,41.67,0.1,187.51,156.84,30.67,Consumer,UPI,Completed
ORD-00153,2025-01-27,CUST-0324,Chennai,Office Supplies,Printer Paper,6.0,480.52,0.2,2306.51,2011.35,295.16,Unknown,UPI,Completed
ORD-00690,2025-05-22,CUST-0058,Jaipur,Clothing,Jeans,2.0,1723.99,0.05,3275.57,2442.51,833.06,Consumer,Card,Pending
ORD-00709,2025-04-02,CUST-0252,Mumbai,Office Supplies,Stapler,5.0,155.12,0.15,659.28,389.17,270.11,Small Business,Card,Completed
ORD-00765,2025-02-03,CUST-0181,Bangalore,Clothing,T-Shirt,5.0,763.64,0.2,3054.54,2223.47,831.07,Small Business,Bank Transfer,Cancelled
ORD-00112,2025-04-13,CUST-0068,Jaipur,Office Supplies,Chair,7.0,4390.51,0.05,29196.91,19601.23,9595.67,Corporate,UPI,Cancelled
ORD-00227,2025-10-08,CUST-0259,Lucknow,Clothing,Cap,2.0,488.63,0.0,977.27,829.79,147.47,Consumer,Card,Cancelled
ORD-00697,2025-10-04,CUST-0084,Lucknow,Electronics,Keyboard,6.0,1441.48,0.15,7351.57,5304.34,2047.22,Consumer,UPI,Completed
ORD-00104,2025-08-09,CUST-0075,Delhi,Electronics,Keyboard,6.0,1408.71,0.1,7607.01,5849.46,1757.56,Corporate,Card,Cancelled
ORD-00422,2025-04-08,CUST-0174,Mumbai,Furniture,Desk,4.0,8130.7,0.15,27644.37,23971.9,3672.47,Corporate,Cash,Pending
ORD-00420,2025-06-24,CUST-0182,Mumbai,Office Supplies,Stapler,4.0,184.35,0.0,737.41,559.43,177.98,Consumer,UPI,Cancelled
ORD-00760,2025-12-16,CUST-0127,Lucknow,Office Supplies,Notebook,7.0,110.77,0.15,659.05,564.1,94.96,Small Business,UPI,Completed
ORD-00587,2025-02-10,CUST-0308,Hyderabad,Furniture,Cabinet,7.0,6237.26,0.15,37111.72,23593.23,13518.49,Corporate,Cash,Completed
ORD-00790,2025-04-17,CUST-0084,Pune,Office Supplies,Pen,2.0,41.29,0.0,82.57,60.31,22.26,Corporate,Bank Transfer,Pending
ORD-00673,2025-05-02,CUST-0212,Mumbai,Office Supplies,Pen,4.0,42.91,0.0,171.65,118.51,53.14,Corporate,Card,Pending
ORD-00120,2025-04-08,CUST-0063,Lucknow,Electronics,Keyboard,7.0,1669.83,0.1,10519.91,6400.8,4119.11,Consumer,Bank Transfer,Completed
ORD-00152,2025-08-13,CUST-0269,Bangalore,Office Supplies,Notebook,4.0,121.46,0.15,412.97,4481.65,98.97,Consumer,Card,Completed
ORD-00404,2025-10-08,CUST-0255,Chennai,Furniture,Bookshelf,3.0,7347.02,0.0,22041.05,18854.74,3186.31,Corporate,Card,Returned
ORD-00983,2025-04-16,CUST-0335,Mumbai,Clothing,T-Shirt,3.0,3064.69,0.2,7355.24,5472.04,1883.21,Consumer,Card,Completed
ORD-00208,2025-03-19,CUST-0212,Delhi,Electronics,Mouse,6.0,935.6,0.15,4771.54,3330.47,1441.07,Corporate,Card,Pending
ORD-00659,2025-11-13,CUST-0024,Hyderabad,Electronics,Mouse,1.0,907.13,0.15,771.06,610.24,160.82,Small Business,Card,Returned
ORD-00854,2025-04-18,CUST-0313,Bangalore,Clothing,T-Shirt,5.0,729.57,0.15,3100.69,1926.43,1174.25,Small Business,UPI,Returned
ORD-00922,2025-01-08,CUST-0173,Mumbai,Furniture,Desk,7.0,8836.39,0.0,61854.75,46531.48,15323.27,Consumer,Card,Returned
ORD-00009,2025-01-29,CUST-0118,Jaipur,Clothing,Shoes,4.0,2353.18,0.1,8471.45,6126.3,2345.16,Small Business,Cash,Completed
ORD-00818,2025-05-06,CUST-0243,Pune,Furniture,Chair,7.0,5640.77,0.0,39485.37,24774.38,14710.99,Corporate,UPI,Completed
ORD-00037,2025-02-08,CUST-0077,Chennai,Clothing,Cap,1.0,425.83,0.0,425.83,348.8,77.03,Small Business,Cash,Completed
ORD-00652,2025-02-05,CUST-0277,Hyderabad,Electronics,Monitor,7.0,10387.1,0.15,61803.22,45031.55,16771.68,Corporate,Card,Completed
ORD-00254,2025-07-27,CUST-0236,Unknown,Office Supplies,Unknown,2.0,505.48,0.1,909.86,747.39,162.47,Corporate,Card,Returned
ORD-00304,2025-12-07,CUST-0333,Lucknow,Office Supplies,Notebook,2.0,109.43,0.1,196.97,132.01,64.96,Corporate,Card,Completed
ORD-00756,2025-06-02,CUST-0033,Bangalore,Clothing,Laptop,6.0,765.73,0.2,3675.49,2892.54,782.95,Consumer,Bank Transfer,Completed
ORD-00572,2025-04-07,CUST-0055,Jaipur,Clothing,Shoes,5.0,2633.51,0.05,12509.18,9215.41,3293.77,Corporate,Card,Completed
ORD-00624,2025-04-19,CUST-0340,Chennai,Office Supplies,Stapler,7.0,160.09,0.2,896.49,502.69,393.8,Corporate,Card,Pending
ORD-00719,2025-02-10,CUST-0218,Jaipur,Furniture,Desk,4.0,8481.41,0.05,32229.36,25220.91,7008.45,Consumer,Cash,Completed
ORD-00729,2025-07-22,CUST-0225,Delhi,Office Supplies,Pen,8.0,42.27,0.0,338.19,261.51,1718.415,Small Business,Cash,Completed
ORD-00611,2025-06-20,CUST-0102,Hyderabad,Clothing,Jeans,6.0,2043.47,0.1,11034.72,6619.17,4415.55,Small Business,Cash,Pending
ORD-00298,2025-12-13,CUST-0202,Pune,Furniture,Desk,6.0,10071.33,0.05,57406.57,40552.43,16854.15,Consumer,Bank Transfer,Completed
ORD-00415,2025-09-09,CUST-0165,Hyderabad,Furniture,Cabinet,3.0,6427.5,0.0,19282.51,13482.94,5799.56,Corporate,Card,Completed
ORD-00151,2025-03-19,CUST-0032,Pune,Electronics,Headphones,8.0,2163.76,0.2,13848.07,10044.66,3803.41,Corporate,Bank Transfer,Completed
ORD-00803,2025-03-17,CUST-0243,Pune,Furniture,Table,5.0,6531.2,0.15,27757.62,20021.28,7736.33,Consumer,Bank Transfer,Completed
ORD-00641,2025-05-19,CUST-0137,Lucknow,Electronics,Laptop,5.0,56949.57,0.1,256273.06,200357.73,55915.34,Corporate,Cash,Completed
ORD-00900,2025-08-08,CUST-0214,Lucknow,Clothing,Shoes,6.0,2178.44,0.05,12417.12,6879.03,5538.09,Consumer,Card,Pending
ORD-00551,2025-12-01,CUST-0309,Chennai,Office Supplies,Printer Paper,2.0,390.31,0.05,741.59,645.03,96.55,Corporate,Cash,Returned
ORD-00801,2025-06-04,CUST-0045,Hyderabad,Clothing,Cap,6.0,453.78,0.15,2314.28,1519.82,794.46,Corporate,Card,Completed
ORD-00489,2025-01-15,CUST-0247,Lucknow,Clothing,Jeans,8.0,1851.34,0.2,11848.59,6717.8,5130.79,Corporate,Cash,Completed
ORD-00711,2025-03-25,CUST-0298,Lucknow,Clothing,T-Shirt,1.0,661.39,0.1,595.25,427.03,168.23,Small Business,Cash,Completed
ORD-00148,2025-08-14,CUST-0035,Lucknow,Clothing,Cap,6.0,444.06,0.05,2531.14,1828.34,702.79,Small Business,Bank Transfer,Pending
ORD-00147,2025-11-18,CUST-0253,Bangalore,Furniture,Desk,2.0,9871.02,0.05,18754.94,12544.48,6210.46,Small Business,Bank Transfer,Cancelled
ORD-00744,2025-01-12,cust-0163,Delhi,Clothing,Jacket,8.0,2906.56,0.2,18601.95,14500.3,4101.65,Small Business,Bank Transfer,Cancelled
ORD-00942,2025-09-08,CUST-0158,Chennai,Clothing,Shoes,6.0,2602.22,0.15,13271.31,10632.58,2638.73,Small Business,Cash,Pending
ORD-00824,2025-11-29,CUST-0208,Pune,Clothing,Shoes,8.0,2220.79,0.1,15989.65,13153.13,2836.53,Small Business,Card,Completed
ORD-00660,2025-02-19,CUST-0234,Bangalore,Furniture,Chair,1.0,2058.515,0.1,3935.2,2242.73,1692.47,Small Business,Card,Cancelled
ORD-00349,2025-07-11,CUST-0340,Bangalore,Electronics,Mouse,6.0,842.93,0.0,5057.58,3751.76,1305.82,Consumer,Bank Transfer,Cancelled
ORD-00464,2025-06-26,CUST-0250,Pune,Office Supplies,Stapler,7.0,167.51,0.1,1055.3,769.04,286.26,Small Business,Bank Transfer,Cancelled
ORD-00326,2025-09-10,CUST-0101,Pune,Office Supplies,File Folder,6.0,78.85,0.2,378.46,275.24,103.23,Corporate,Card,Completed
ORD-00187,2025-06-12,CUST-0329,Chennai,Clothing,Cap,2.0,439.17,0.05,834.42,647.0,1718.415,Corporate,Cash,Pending
ORD-00124,2025-08-04,CUST-0270,Bangalore,Office Supplies,Notebook,1.0,117.41,0.05,111.54,96.93,14.61,Unknown,Cash,Returned
ORD-00864,2025-12-15,CUST-0266,Chennai,Electronics,Printer Paper,5.0,1604.52,0.0,8022.61,7051.15,971.46,Corporate,Bank Transfer,Pending
ORD-00609,2025-11-10,CUST-0174,Pune,Furniture,Bookshelf,2.0,5685.64,0.1,10234.16,7927.02,2307.14,Consumer,Bank Transfer,Completed
ORD-00144,2025-08-12,CUST-0055,Hyderabad,Office Supplies,Pen,6.0,39.59,0.0,237.52,173.17,64.35,Small Business,Card,Pending
ORD-00971,2025-12-04,CUST-0082,Bangalore,Furniture,Chair,7.0,4337.83,0.1,27328.31,18044.84,9283.46,Corporate,Cash,Cancelled
ORD-00198,2025-08-23,CUST-0124,Delhi,Office Supplies,Stapler,7.0,171.4,0.2,959.86,822.74,137.12,Consumer,Card,Cancelled
ORD-00610,2025-07-16,CUST-0028,Hyderabad,Furniture,Chair,1.0,5231.77,0.0,5231.77,3349.25,1882.52,Small Business,Cash,Pending
ORD-00280,2025-06-13,CUST-0035,Hyderabad,Clothing,Jacket,8.0,3229.62,0.15,21961.44,16574.35,5387.09,Consumer,UPI,Completed
ORD-00294,2025-06-28,CUST-0045,Jaipur,Electronics,Mouse,8.0,785.48,0.1,5655.48,3351.04,2304.44,Consumer,Bank Transfer,Completed
ORD-00401,2025-05-10,CUST-0243,Hyderabad,Electronics,Headphones,2.0,2655.43,0.2,4248.69,2550.65,1698.04,Corporate,Card,Completed
